menu_id,franchise_id,product_count,amount,sales_date
18,62,1,4700,2023-05-25
1,67,3,9000,2023-05-25
7,65,3,13500,2023-05-25
16,63,3,16500,2023-05-25
17,62,2,11600,2023-05-25
20,67,2,9000,2023-05-25
13,68,4,22000,2023-05-25
19,62,1,4800,2023-05-25
9,63,4,16000,2023-05-25
8,70,2,6000,2023-05-25
13,64,4,22000,2023-05-25
5,65,5,27500,2023-05-25
6,63,3,15000,2023-05-25
7,62,1,4500,2023-05-25
7,63,2,9000,2023-05-25
3,71,3,13500,2023-05-25
14,65,2,10000,2023-05-25
14,63,5,25000,2023-05-25
5,68,1,5500,2023-05-25
7,66,3,13500,2023-05-25
15,71,2,11000,2023-05-25
8,65,4,12000,2023-05-25
18,71,4,18800,2023-05-25
3,71,2,9000,2023-05-25
17,70,4,23200,2023-05-25
19,65,2,9600,2023-05-25
17,68,3,17400,2023-05-25
5,71,1,5500,2023-05-25
1,63,1,3000,2023-05-25
12,71,1,5200,2023-05-25
20,67,5,22500,2023-05-25
17,63,3,17400,2023-05-25
14,64,2,10000,2023-05-25
7,70,1,4500,2023-05-25
2,68,5,20000,2023-05-25
18,71,1,4700,2023-05-25
17,66,3,17400,2023-05-25
11,68,4,19200,2023-05-25
18,62,5,23500,2023-05-25
3,70,4,18000,2023-05-25
12,65,4,20800,2023-05-25
5,62,2,11000,2023-05-25
17,65,3,17400,2023-05-25
14,68,2,10000,2023-05-25
15,64,4,22000,2023-05-25
18,68,1,4700,2023-05-25
7,67,2,9000,2023-05-25
6,70,5,25000,2023-05-25
10,67,1,4500,2023-05-25
8,64,4,12000,2023-05-25
13,65,5,27500,2023-05-25
12,69,5,26000,2023-05-25
13,70,1,5500,2023-05-25
3,64,4,18000,2023-05-25
1,62,3,9000,2023-05-25
8,67,4,12000,2023-05-25
11,66,4,19200,2023-05-25
7,62,4,18000,2023-05-25
17,66,3,17400,2023-05-25
20,67,2,9000,2023-05-25
20,65,2,9000,2023-05-25
12,62,3,15600,2023-05-25
3,64,1,4500,2023-05-25
1,69,1,3000,2023-05-25
4,65,3,15000,2023-05-25
4,62,5,25000,2023-05-25
9,63,1,4000,2023-05-25
20,68,1,4500,2023-05-25
10,63,1,4500,2023-05-25
14,65,5,25000,2023-05-25
9,68,3,12000,2023-05-25
19,62,2,9600,2023-05-25
17,64,2,11600,2023-05-25
14,67,5,25000,2023-05-25
3,69,2,9000,2023-05-25
3,64,5,22500,2023-05-25
5,64,1,5500,2023-05-25
19,66,1,4800,2023-05-25
10,66,5,22500,2023-05-25
8,69,5,15000,2023-05-25
19,69,4,19200,2023-05-25
13,62,1,5500,2023-05-25
4,65,5,25000,2023-05-25
2,70,5,20000,2023-05-25
3,68,1,4500,2023-05-25
5,62,2,11000,2023-05-25
9,62,3,12000,2023-05-25
19,64,5,24000,2023-05-25
11,64,1,4800,2023-05-25
9,71,2,8000,2023-05-25
16,64,3,16500,2023-05-25
14,65,4,20000,2023-05-25
17,64,3,17400,2023-05-25
11,65,5,24000,2023-05-25
5,71,5,27500,2023-05-25
18,71,1,4700,2023-05-25
9,65,3,12000,2023-05-25
1,65,2,6000,2023-05-25
7,70,2,9000,2023-05-25
2,69,1,4000,2023-05-25
6,64,1,5000,2023-05-25
7,62,3,13500,2023-05-25
2,66,2,8000,2023-05-25
11,64,3,14400,2023-05-25
9,64,2,8000,2023-05-25
19,71,1,4800,2023-05-25
4,65,5,25000,2023-05-25
11,63,1,4800,2023-05-25
14,70,2,10000,2023-05-25
8,64,2,6000,2023-05-25
3,65,2,9000,2023-05-25
12,71,5,26000,2023-05-25
9,64,4,16000,2023-05-25
4,71,3,15000,2023-05-25
9,71,4,16000,2023-05-25
20,69,5,22500,2023-05-25
6,64,5,25000,2023-05-25
13,70,4,22000,2023-05-25
14,67,4,20000,2023-05-25
15,67,3,16500,2023-05-25
10,69,3,13500,2023-05-25
1,69,5,15000,2023-05-25
13,69,1,5500,2023-05-25
4,65,1,5000,2023-05-25
10,62,1,4500,2023-05-25
11,63,3,14400,2023-05-25
19,65,5,24000,2023-05-25
8,64,1,3000,2023-05-25
19,70,1,4800,2023-05-25
20,71,1,4500,2023-05-25
2,67,3,12000,2023-05-25
2,69,4,16000,2023-05-25
14,68,2,10000,2023-05-25
4,66,1,5000,2023-05-25
2,62,3,12000,2023-05-25
18,64,5,23500,2023-05-25
19,65,4,19200,2023-05-25
6,65,1,5000,2023-05-25
4,62,2,10000,2023-05-25
3,63,4,18000,2023-05-25
11,64,5,24000,2023-05-25
17,64,5,29000,2023-05-25
10,63,1,4500,2023-05-25
11,64,3,14400,2023-05-25
16,64,4,22000,2023-05-25
12,67,1,5200,2023-05-25
1,67,4,12000,2023-05-25
7,63,1,4500,2023-05-25
5,65,4,22000,2023-05-25
8,62,4,12000,2023-05-25
8,70,3,9000,2023-05-25
1,62,1,3000,2023-05-25
13,62,5,27500,2023-05-25
7,69,4,18000,2023-05-25
13,68,4,22000,2023-05-25
2,67,3,12000,2023-05-25
11,62,5,24000,2023-05-25
12,68,3,15600,2023-05-25
16,64,2,11000,2023-05-25
10,63,1,4500,2023-05-25
9,66,2,8000,2023-05-25
12,68,4,20800,2023-05-25
5,67,3,16500,2023-05-25
2,65,5,20000,2023-05-25
7,70,1,4500,2023-05-25
18,64,3,14100,2023-05-25
3,69,2,9000,2023-05-25
10,70,3,13500,2023-05-25
11,64,2,9600,2023-05-25
9,66,3,12000,2023-05-25
16,69,3,16500,2023-05-25
5,67,2,11000,2023-05-25
3,66,1,4500,2023-05-25
5,68,5,27500,2023-05-25
15,63,3,16500,2023-05-25
7,67,5,22500,2023-05-25
5,71,3,16500,2023-05-25
16,71,4,22000,2023-05-25
3,65,2,9000,2023-05-25
16,66,1,5500,2023-05-25
18,66,1,4700,2023-05-25
4,66,3,15000,2023-05-25
11,63,4,19200,2023-05-25
9,67,5,20000,2023-05-25
7,69,4,18000,2023-05-25
2,69,2,8000,2023-05-25
2,65,1,4000,2023-05-25
13,68,3,16500,2023-05-25
18,65,5,23500,2023-05-25
2,67,2,8000,2023-05-25
14,68,5,25000,2023-05-25
16,69,4,22000,2023-05-25
2,69,1,4000,2023-05-25
5,65,4,22000,2023-05-25
16,71,5,27500,2023-05-25
5,66,5,27500,2023-05-25
20,65,4,18000,2023-05-25
5,69,5,27500,2023-05-25
6,62,4,20000,2023-05-25
8,67,4,12000,2023-05-25
11,64,4,19200,2023-05-25
19,62,2,9600,2023-05-25
20,67,5,22500,2023-05-25
19,62,1,4800,2023-05-25
9,69,1,4000,2023-05-25
15,62,2,11000,2023-05-25
18,62,3,14100,2023-05-25
19,67,4,19200,2023-05-25
18,66,5,23500,2023-05-25
18,64,2,9400,2023-05-25
7,67,3,13500,2023-05-25
6,64,5,25000,2023-05-25
7,65,2,9000,2023-05-25
4,70,5,25000,2023-05-25
8,69,2,6000,2023-05-25
4,70,3,15000,2023-05-25
5,62,4,22000,2023-05-25
10,65,5,22500,2023-05-25
13,65,5,27500,2023-05-25
8,67,3,9000,2023-05-25
13,70,2,11000,2023-05-25
15,65,1,5500,2023-05-25
20,71,4,18000,2023-05-25
6,64,4,20000,2023-05-25
17,69,3,17400,2023-05-25
9,67,1,4000,2023-05-25
13,65,4,22000,2023-05-25
17,65,3,17400,2023-05-25
20,62,4,18000,2023-05-25
2,63,3,12000,2023-05-25
17,70,5,29000,2023-05-25
17,63,4,23200,2023-05-25
17,65,3,17400,2023-05-25
1,67,1,3000,2023-05-25
6,67,1,5000,2023-05-25
13,69,4,22000,2023-05-25
13,69,2,11000,2023-05-25
17,71,2,11600,2023-05-25
16,71,1,5500,2023-05-25
7,63,4,18000,2023-05-25
14,69,3,15000,2023-05-25
1,68,3,9000,2023-05-25
14,67,5,25000,2023-05-25
19,69,3,14400,2023-05-25
17,68,1,5800,2023-05-25
1,64,4,12000,2023-05-25
6,71,4,20000,2023-05-25
8,67,4,12000,2023-05-25
19,64,2,9600,2023-05-25
18,71,4,18800,2023-05-25
11,68,5,24000,2023-05-25
12,66,3,15600,2023-05-25
5,68,4,22000,2023-05-25
5,71,5,27500,2023-05-25
2,63,1,4000,2023-05-25
17,63,5,29000,2023-05-25
5,66,1,5500,2023-05-25
17,71,5,29000,2023-05-25
11,69,2,9600,2023-05-25
6,65,2,10000,2023-05-25
14,68,1,5000,2023-05-25
18,67,5,23500,2023-05-25
17,62,3,17400,2023-05-25
13,64,3,16500,2023-05-25
20,71,4,18000,2023-05-25
15,68,5,27500,2023-05-25
7,71,3,13500,2023-05-25
7,66,3,13500,2023-05-25
10,71,5,22500,2023-05-25
17,69,4,23200,2023-05-25
16,65,2,11000,2023-05-25
1,62,3,9000,2023-05-25
4,64,1,5000,2023-05-25
9,71,3,12000,2023-05-25
14,68,4,20000,2023-05-25
8,69,5,15000,2023-05-25
14,71,3,15000,2023-05-25
18,71,5,23500,2023-05-25
12,68,5,26000,2023-05-25
9,66,3,12000,2023-05-25
8,70,4,12000,2023-05-25
10,67,5,22500,2023-05-25
20,64,2,9000,2023-05-25
11,63,3,14400,2023-05-25
3,71,5,22500,2023-05-25
2,63,5,20000,2023-05-25
13,63,4,22000,2023-05-25
15,63,1,5500,2023-05-25
5,64,3,16500,2023-05-25
9,67,3,12000,2023-05-25
8,69,2,6000,2023-05-25
18,63,3,14100,2023-05-25
2,66,2,8000,2023-05-25
10,65,5,22500,2023-05-25
10,64,3,13500,2023-05-25
7,69,3,13500,2023-05-25
3,66,4,18000,2023-05-25
2,70,1,4000,2023-05-25
20,66,4,18000,2023-05-25
18,66,2,9400,2023-05-25
19,64,3,14400,2023-05-25
19,68,5,24000,2023-05-25
5,65,5,27500,2023-05-25
7,64,3,13500,2023-05-25
17,63,1,5800,2023-05-25
10,69,1,4500,2023-05-25
17,70,5,29000,2023-05-25
8,62,3,9000,2023-05-25
16,70,4,22000,2023-05-25
18,67,1,4700,2023-05-25
14,64,5,25000,2023-05-25
16,70,1,5500,2023-05-25
17,65,2,11600,2023-05-25
18,64,4,18800,2023-05-25
5,66,2,11000,2023-05-25
4,67,5,25000,2023-05-25
9,70,4,16000,2023-05-25
14,62,3,15000,2023-05-25
12,66,1,5200,2023-05-25
8,67,3,9000,2023-05-25
10,69,4,18000,2023-05-25
4,70,2,10000,2023-05-25
8,69,2,6000,2023-05-25
15,67,1,5500,2023-05-25
16,63,4,22000,2023-05-25
3,62,5,22500,2023-05-25
5,65,2,11000,2023-05-25
20,71,5,22500,2023-05-25
13,65,2,11000,2023-05-25
14,67,2,10000,2023-05-25
4,65,2,10000,2023-05-25
13,67,3,16500,2023-05-25
8,70,5,15000,2023-05-25
8,70,5,15000,2023-05-25
1,70,4,12000,2023-05-25
7,66,1,4500,2023-05-25
19,65,3,14400,2023-05-25
19,70,2,9600,2023-05-25
1,68,4,12000,2023-05-25
10,66,4,18000,2023-05-25
4,65,1,5000,2023-05-25
2,67,1,4000,2023-05-25
1,63,1,3000,2023-05-25
7,68,5,22500,2023-05-25
6,64,4,20000,2023-05-25
14,68,1,5000,2023-05-25
8,64,1,3000,2023-05-25
11,62,2,9600,2023-05-25
5,70,4,22000,2023-05-25
14,71,3,15000,2023-05-25
2,66,4,16000,2023-05-25
1,68,5,15000,2023-05-25
8,67,4,12000,2023-05-25
11,62,1,4800,2023-05-25
1,64,3,9000,2023-05-25
5,62,4,22000,2023-05-25
14,70,2,10000,2023-05-25
11,68,1,4800,2023-05-25
11,66,4,19200,2023-05-25
5,63,3,16500,2023-05-25
19,69,2,9600,2023-05-25
10,66,1,4500,2023-05-25
7,69,3,13500,2023-05-25
8,68,2,6000,2023-05-25
12,66,4,20800,2023-05-25
1,66,4,12000,2023-05-25
20,68,2,9000,2023-05-25
12,62,1,5200,2023-05-25
13,66,3,16500,2023-05-25
11,65,1,4800,2023-05-25
4,63,1,5000,2023-05-25
16,69,4,22000,2023-05-25
6,64,4,20000,2023-05-25
18,63,2,9400,2023-05-25
7,71,1,4500,2023-05-25
19,67,5,24000,2023-05-25
16,63,3,16500,2023-05-25
3,62,1,4500,2023-05-25
8,66,4,12000,2023-05-25
14,62,4,20000,2023-05-25
12,67,3,15600,2023-05-25
5,71,3,16500,2023-05-26
8,71,4,12000,2023-05-26
4,71,5,25000,2023-05-26
6,69,3,15000,2023-05-26
4,62,3,15000,2023-05-26
12,69,4,20800,2023-05-26
5,65,2,11000,2023-05-26
13,67,2,11000,2023-05-26
5,67,1,5500,2023-05-26
20,64,2,9000,2023-05-26
5,67,4,22000,2023-05-26
4,70,4,20000,2023-05-26
3,62,1,4500,2023-05-26
20,69,2,9000,2023-05-26
9,68,1,4000,2023-05-26
11,67,3,14400,2023-05-26
1,68,1,3000,2023-05-26
8,68,5,15000,2023-05-26
14,71,3,15000,2023-05-26
17,67,3,17400,2023-05-26
10,68,4,18000,2023-05-26
15,63,2,11000,2023-05-26
4,62,3,15000,2023-05-26
1,66,3,9000,2023-05-26
2,64,4,16000,2023-05-26
19,71,1,4800,2023-05-26
1,69,3,9000,2023-05-26
14,71,1,5000,2023-05-26
4,65,2,10000,2023-05-26
6,70,4,20000,2023-05-26
15,71,3,16500,2023-05-26
5,71,4,22000,2023-05-26
12,64,1,5200,2023-05-26
14,69,3,15000,2023-05-26
17,66,5,29000,2023-05-26
7,68,2,9000,2023-05-26
8,63,2,6000,2023-05-26
16,71,4,22000,2023-05-26
6,71,4,20000,2023-05-26
18,65,3,14100,2023-05-26
12,67,4,20800,2023-05-26
5,65,3,16500,2023-05-26
9,66,4,16000,2023-05-26
2,67,5,20000,2023-05-26
2,66,4,16000,2023-05-26
15,62,1,5500,2023-05-26
7,71,3,13500,2023-05-26
13,62,1,5500,2023-05-26
15,68,4,22000,2023-05-26
17,71,5,29000,2023-05-26
6,65,3,15000,2023-05-26
12,62,3,15600,2023-05-26
11,64,3,14400,2023-05-26
20,68,2,9000,2023-05-26
12,69,2,10400,2023-05-26
11,70,1,4800,2023-05-26
1,66,2,6000,2023-05-26
16,62,1,5500,2023-05-26
2,64,1,4000,2023-05-26
14,64,4,20000,2023-05-26
19,63,3,14400,2023-05-26
4,71,1,5000,2023-05-26
6,62,5,25000,2023-05-26
8,70,4,12000,2023-05-26
15,69,4,22000,2023-05-26
1,65,2,6000,2023-05-26
3,67,2,9000,2023-05-26
10,68,4,18000,2023-05-26
16,62,1,5500,2023-05-26
3,68,1,4500,2023-05-26
20,66,5,22500,2023-05-26
4,70,5,25000,2023-05-26
8,63,3,9000,2023-05-26
15,70,4,22000,2023-05-26
4,65,3,15000,2023-05-26
16,67,1,5500,2023-05-26
6,63,1,5000,2023-05-26
19,70,2,9600,2023-05-26
16,68,5,27500,2023-05-26
17,70,3,17400,2023-05-26
2,70,3,12000,2023-05-26
16,68,3,16500,2023-05-26
2,70,3,12000,2023-05-26
15,62,1,5500,2023-05-26
3,65,3,13500,2023-05-26
15,63,1,5500,2023-05-26
1,68,1,3000,2023-05-26
2,65,3,12000,2023-05-26
5,71,4,22000,2023-05-26
16,69,4,22000,2023-05-26
18,69,3,14100,2023-05-26
9,62,4,16000,2023-05-26
7,68,4,18000,2023-05-26
6,65,3,15000,2023-05-26
8,70,2,6000,2023-05-26
1,64,4,12000,2023-05-26
14,67,1,5000,2023-05-26
18,69,3,14100,2023-05-26
15,67,5,27500,2023-05-26
12,68,1,5200,2023-05-26
5,68,4,22000,2023-05-26
5,71,5,27500,2023-05-26
19,66,4,19200,2023-05-26
11,64,5,24000,2023-05-26
11,68,3,14400,2023-05-26
16,69,4,22000,2023-05-26
11,70,5,24000,2023-05-26
10,68,2,9000,2023-05-26
14,71,5,25000,2023-05-26
5,64,2,11000,2023-05-26
5,67,3,16500,2023-05-26
3,64,5,22500,2023-05-26
2,67,3,12000,2023-05-26
20,71,2,9000,2023-05-26
12,63,3,15600,2023-05-26
4,70,1,5000,2023-05-26
3,68,4,18000,2023-05-26
2,68,4,16000,2023-05-26
6,70,3,15000,2023-05-26
14,69,1,5000,2023-05-26
5,62,4,22000,2023-05-26
7,66,1,4500,2023-05-26
17,69,3,17400,2023-05-26
1,62,1,3000,2023-05-26
11,70,4,19200,2023-05-26
5,67,1,5500,2023-05-26
12,62,2,10400,2023-05-26
6,65,3,15000,2023-05-26
2,67,2,8000,2023-05-26
14,67,2,10000,2023-05-26
14,66,3,15000,2023-05-26
7,64,1,4500,2023-05-26
4,70,1,5000,2023-05-26
15,70,2,11000,2023-05-26
10,63,1,4500,2023-05-26
2,68,1,4000,2023-05-26
6,66,2,10000,2023-05-26
5,65,2,11000,2023-05-26
10,62,3,13500,2023-05-26
6,68,4,20000,2023-05-26
8,69,2,6000,2023-05-26
4,65,1,5000,2023-05-26
5,62,4,22000,2023-05-26
5,68,5,27500,2023-05-26
11,71,5,24000,2023-05-26
15,69,2,11000,2023-05-26
7,66,3,13500,2023-05-26
15,64,5,27500,2023-05-26
2,68,3,12000,2023-05-26
4,69,5,25000,2023-05-26
8,69,1,3000,2023-05-26
8,66,2,6000,2023-05-26
13,70,2,11000,2023-05-26
9,66,1,4000,2023-05-26
10,69,5,22500,2023-05-26
14,63,2,10000,2023-05-26
4,64,1,5000,2023-05-26
19,70,5,24000,2023-05-26
14,66,5,25000,2023-05-26
9,63,1,4000,2023-05-26
1,69,4,12000,2023-05-26
4,65,2,10000,2023-05-26
12,66,5,26000,2023-05-26
5,66,2,11000,2023-05-26
10,66,3,13500,2023-05-26
6,62,1,5000,2023-05-26
11,69,2,9600,2023-05-26
16,70,2,11000,2023-05-26
19,71,4,19200,2023-05-26
16,70,1,5500,2023-05-26
16,62,1,5500,2023-05-26
9,63,1,4000,2023-05-26
17,64,1,5800,2023-05-26
4,71,4,20000,2023-05-26
2,66,1,4000,2023-05-26
19,63,2,9600,2023-05-26
11,67,5,24000,2023-05-26
8,62,5,15000,2023-05-26
3,71,4,18000,2023-05-26
8,71,3,9000,2023-05-26
11,71,2,9600,2023-05-26
10,67,4,18000,2023-05-26
8,62,1,3000,2023-05-26
11,71,1,4800,2023-05-26
20,63,4,18000,2023-05-26
12,65,5,26000,2023-05-26
3,62,4,18000,2023-05-26
18,70,3,14100,2023-05-26
20,67,4,18000,2023-05-26
7,66,4,18000,2023-05-26
9,68,2,8000,2023-05-26
17,70,3,17400,2023-05-26
9,67,2,8000,2023-05-26
5,67,4,22000,2023-05-26
18,70,2,9400,2023-05-26
20,68,1,4500,2023-05-26
19,69,4,19200,2023-05-26
13,64,5,27500,2023-05-26
15,62,3,16500,2023-05-26
8,68,3,9000,2023-05-26
10,69,1,4500,2023-05-26
16,68,5,27500,2023-05-26
4,71,2,10000,2023-05-26
17,67,3,17400,2023-05-26
5,62,1,5500,2023-05-26
16,64,5,27500,2023-05-26
13,66,1,5500,2023-05-26
14,70,3,15000,2023-05-26
20,64,1,4500,2023-05-26
9,63,2,8000,2023-05-26
4,62,3,15000,2023-05-26
14,71,4,20000,2023-05-26
1,66,5,15000,2023-05-26
4,63,4,20000,2023-05-26
2,71,3,12000,2023-05-26
15,62,3,16500,2023-05-26
1,69,1,3000,2023-05-26
1,71,5,15000,2023-05-26
2,65,1,4000,2023-05-26
19,64,1,4800,2023-05-26
7,70,1,4500,2023-05-26
4,66,4,20000,2023-05-26
16,71,4,22000,2023-05-26
10,69,2,9000,2023-05-26
7,66,5,22500,2023-05-26
7,62,1,4500,2023-05-26
20,71,2,9000,2023-05-26
8,70,1,3000,2023-05-26
20,66,4,18000,2023-05-26
11,70,4,19200,2023-05-26
14,65,3,15000,2023-05-26
15,62,1,5500,2023-05-26
8,69,3,9000,2023-05-26
2,63,1,4000,2023-05-26
17,65,5,29000,2023-05-26
7,71,2,9000,2023-05-26
20,67,1,4500,2023-05-26
10,65,3,13500,2023-05-26
3,67,4,18000,2023-05-26
3,68,3,13500,2023-05-26
14,64,1,5000,2023-05-26
20,66,1,4500,2023-05-26
18,64,1,4700,2023-05-26
2,71,3,12000,2023-05-26
20,62,4,18000,2023-05-26
12,71,3,15600,2023-05-26
17,70,4,23200,2023-05-26
4,62,3,15000,2023-05-26
19,69,4,19200,2023-05-26
13,68,5,27500,2023-05-26
11,69,4,19200,2023-05-26
4,65,5,25000,2023-05-26
6,64,4,20000,2023-05-26
14,67,5,25000,2023-05-26
10,67,1,4500,2023-05-26
14,71,2,10000,2023-05-26
16,71,2,11000,2023-05-26
14,71,5,25000,2023-05-26
3,62,5,22500,2023-05-26
6,63,2,10000,2023-05-26
19,63,1,4800,2023-05-26
8,66,3,9000,2023-05-26
17,70,1,5800,2023-05-26
13,68,3,16500,2023-05-26
18,67,2,9400,2023-05-26
3,70,3,13500,2023-05-26
13,70,4,22000,2023-05-26
10,71,4,18000,2023-05-26
13,63,1,5500,2023-05-26
1,70,1,3000,2023-05-26
15,70,2,11000,2023-05-26
20,62,2,9000,2023-05-26
8,69,3,9000,2023-05-26
7,71,1,4500,2023-05-26
18,64,4,18800,2023-05-26
6,70,1,5000,2023-05-26
15,67,2,11000,2023-05-26
8,66,1,3000,2023-05-26
1,71,2,6000,2023-05-26
18,71,1,4700,2023-05-26
5,68,3,16500,2023-05-26
14,64,1,5000,2023-05-26
13,67,5,27500,2023-05-26
2,69,1,4000,2023-05-26
16,64,2,11000,2023-05-26
10,70,2,9000,2023-05-26
2,66,4,16000,2023-05-26
17,62,5,29000,2023-05-26
6,67,3,15000,2023-05-26
18,65,1,4700,2023-05-26
1,67,2,6000,2023-05-26
20,71,4,18000,2023-05-26
11,65,2,9600,2023-05-26
8,70,3,9000,2023-05-26
4,67,3,15000,2023-05-26
19,70,3,14400,2023-05-26
8,64,2,6000,2023-05-26
19,67,3,14400,2023-05-26
19,64,1,4800,2023-05-26
13,66,3,16500,2023-05-26
6,62,2,10000,2023-05-26
4,71,2,10000,2023-05-26
7,66,4,18000,2023-05-26
17,62,4,23200,2023-05-26
12,71,2,10400,2023-05-26
12,64,4,20800,2023-05-26
5,64,4,22000,2023-05-26
6,68,2,10000,2023-05-26
11,70,1,4800,2023-05-26
2,68,3,12000,2023-05-26
13,62,3,16500,2023-05-26
19,68,5,24000,2023-05-26
13,62,4,22000,2023-05-26
14,62,3,15000,2023-05-26
7,70,4,18000,2023-05-26
19,64,5,24000,2023-05-26
11,64,3,14400,2023-05-26
11,64,3,14400,2023-05-26
19,67,2,9600,2023-05-26
16,71,1,5500,2023-05-26
9,68,3,12000,2023-05-26
11,64,1,4800,2023-05-26
7,62,3,13500,2023-05-26
20,63,4,18000,2023-05-26
9,67,5,20000,2023-05-26
8,63,1,3000,2023-05-26
15,66,1,5500,2023-05-26
1,66,2,6000,2023-05-26
19,67,1,4800,2023-05-26
16,67,3,16500,2023-05-26
14,67,1,5000,2023-05-26
16,65,1,5500,2023-05-26
9,69,4,16000,2023-05-26
16,66,1,5500,2023-05-26
13,64,1,5500,2023-05-26
2,69,5,20000,2023-05-26
16,62,5,27500,2023-05-26
4,70,2,10000,2023-05-26
18,66,2,9400,2023-05-26
11,70,4,19200,2023-05-26
8,64,4,12000,2023-05-26
3,69,4,18000,2023-05-26
12,67,2,10400,2023-05-26
14,63,5,25000,2023-05-26
15,68,5,27500,2023-05-26
18,70,1,4700,2023-05-26
2,64,4,16000,2023-05-26
1,68,3,9000,2023-05-26
13,69,1,5500,2023-05-26
3,62,1,4500,2023-05-26
1,68,3,9000,2023-05-26
4,65,4,20000,2023-05-26
1,68,2,6000,2023-05-26
19,63,4,19200,2023-05-26
16,66,5,27500,2023-05-26
1,63,1,3000,2023-05-26
4,62,2,10000,2023-05-26
5,64,1,5500,2023-05-26
2,62,4,16000,2023-05-26
4,66,3,15000,2023-05-26
11,71,4,19200,2023-05-26
13,70,5,27500,2023-05-26
18,70,3,14100,2023-05-26
13,64,5,27500,2023-05-26
5,62,1,5500,2023-05-26
18,71,5,23500,2023-05-26
15,68,2,11000,2023-05-26
3,63,2,9000,2023-05-26
2,63,2,8000,2023-05-26
17,71,2,11600,2023-05-26
9,69,5,20000,2023-05-26
6,69,3,15000,2023-05-26
11,65,1,4800,2023-05-26
16,69,1,5500,2023-05-26
9,68,4,16000,2023-05-26
14,64,2,10000,2023-05-26
2,70,1,4000,2023-05-26
8,66,1,3000,2023-05-26
14,62,2,10000,2023-05-26
4,67,3,15000,2023-05-26
17,66,5,29000,2023-05-26
19,67,2,9600,2023-05-26
14,63,1,5000,2023-05-26
17,69,1,5800,2023-05-26
17,71,5,29000,2023-05-26
11,63,2,9600,2023-05-26
4,70,5,25000,2023-05-26
19,67,2,9600,2023-05-27
1,70,2,6000,2023-05-27
11,62,2,9600,2023-05-27
16,67,2,11000,2023-05-27
14,67,5,25000,2023-05-27
20,66,5,22500,2023-05-27
6,68,3,15000,2023-05-27
20,63,2,9000,2023-05-27
12,63,1,5200,2023-05-27
14,63,3,15000,2023-05-27
19,68,1,4800,2023-05-27
20,65,4,18000,2023-05-27
16,71,2,11000,2023-05-27
20,62,5,22500,2023-05-27
4,69,1,5000,2023-05-27
18,62,1,4700,2023-05-27
7,67,5,22500,2023-05-27
14,71,3,15000,2023-05-27
14,66,2,10000,2023-05-27
12,62,2,10400,2023-05-27
3,66,2,9000,2023-05-27
7,65,2,9000,2023-05-27
17,66,5,29000,2023-05-27
20,71,2,9000,2023-05-27
17,70,2,11600,2023-05-27
9,69,3,12000,2023-05-27
4,69,3,15000,2023-05-27
2,65,4,16000,2023-05-27
13,71,3,16500,2023-05-27
14,63,2,10000,2023-05-27
14,67,4,20000,2023-05-27
13,70,5,27500,2023-05-27
9,65,2,8000,2023-05-27
15,69,2,11000,2023-05-27
9,70,3,12000,2023-05-27
1,67,2,6000,2023-05-27
4,70,3,15000,2023-05-27
2,71,2,8000,2023-05-27
11,62,3,14400,2023-05-27
20,63,2,9000,2023-05-27
10,64,5,22500,2023-05-27
14,70,3,15000,2023-05-27
4,65,2,10000,2023-05-27
14,65,5,25000,2023-05-27
9,67,2,8000,2023-05-27
18,70,2,9400,2023-05-27
8,66,3,9000,2023-05-27
4,68,4,20000,2023-05-27
12,66,2,10400,2023-05-27
8,65,3,9000,2023-05-27
20,64,4,18000,2023-05-27
10,69,4,18000,2023-05-27
1,68,3,9000,2023-05-27
13,65,3,16500,2023-05-27
15,65,3,16500,2023-05-27
12,68,3,15600,2023-05-27
18,64,1,4700,2023-05-27
19,71,2,9600,2023-05-27
13,63,4,22000,2023-05-27
4,64,2,10000,2023-05-27
4,63,2,10000,2023-05-27
20,64,4,18000,2023-05-27
3,63,4,18000,2023-05-27
7,70,1,4500,2023-05-27
9,69,2,8000,2023-05-27
17,62,3,17400,2023-05-27
11,67,1,4800,2023-05-27
5,63,5,27500,2023-05-27
17,65,5,29000,2023-05-27
16,67,1,5500,2023-05-27
14,70,1,5000,2023-05-27
20,62,5,22500,2023-05-27
10,64,2,9000,2023-05-27
11,68,2,9600,2023-05-27
7,66,1,4500,2023-05-27
14,69,1,5000,2023-05-27
9,68,2,8000,2023-05-27
13,69,4,22000,2023-05-27
18,68,3,14100,2023-05-27
12,71,3,15600,2023-05-27
3,65,4,18000,2023-05-27
9,70,5,20000,2023-05-27
11,71,2,9600,2023-05-27
19,67,5,24000,2023-05-27
11,67,4,19200,2023-05-27
7,62,5,22500,2023-05-27
16,70,2,11000,2023-05-27
19,67,3,14400,2023-05-27
17,67,4,23200,2023-05-27
2,67,1,4000,2023-05-27
20,62,3,13500,2023-05-27
13,63,4,22000,2023-05-27
8,67,3,9000,2023-05-27
11,69,5,24000,2023-05-27
14,66,1,5000,2023-05-27
16,69,5,27500,2023-05-27
14,67,4,20000,2023-05-27
18,67,1,4700,2023-05-27
12,68,3,15600,2023-05-27
4,71,2,10000,2023-05-27
13,71,3,16500,2023-05-27
15,69,4,22000,2023-05-27
19,69,2,9600,2023-05-27
12,62,4,20800,2023-05-27
3,69,4,18000,2023-05-27
